,year,area,台数,車種
3258,2008,平野,71729.0,自動車総数
3259,2008,東住吉,43338.0,自動車総数
3260,2008,城東,850.0,特種用途車
3261,2008,西淀川,4024.0,小型貨物
3262,2008,住吉,2003.0,小型貨物
3263,2008,西淀川,38285.0,自動車総数
3264,2009,此花,3.0,電気小型自動車
3265,2009,住吉,14236.0,小型乗用車
3266,2009,旭,0.0,電気小型自動車
3267,2009,都島,0.0,電気小型自動車
3268,2009,旭,24556.0,自動車総数
3269,2009,生野,38475.0,自動車総数
3270,2009,鶴見,11863.0,小型乗用車
3271,2009,東成,24132.0,自動車総数
3272,2009,西淀川,3942.0,小型貨物
3273,2009,阿倍野,0.0,電気小型自動車
3274,2009,福島,1.0,電気小型自動車
3275,2009,東住吉,290.0,電気小型特殊自動車
3276,2009,天王寺,1723.0,小型貨物
3277,2009,東淀川,16244.0,小型乗用車
3278,2009,西淀川,11038.0,小型乗用車
3279,2009,西成,26826.0,自動車総数
3280,2009,中央,15097.0,小型乗用車
3281,2009,東成,7250.0,小型乗用車
3282,2009,生野,11804.0,小型乗用車
3283,2009,旭,8279.0,小型乗用車
3284,2009,平野,22598.0,小型乗用車
3285,2009,城東,0.0,電気小型自動車
3286,2009,城東,15468.0,小型乗用車
3287,2009,西成,7794.0,小型乗用車
3288,2009,住之江,14518.0,小型乗用車
3289,2009,東成,0.0,電気小型自動車
3290,2009,鶴見,0.0,電気小型自動車
3291,2009,港,2535.0,小型貨物
3292,2009,大正,2525.0,小型貨物
3293,2009,東淀川,767.0,特種用途車
3294,2009,西淀川,1088.0,特種用途車
3295,2009,中央,543.0,特種用途車
3296,2009,都島,381.0,特種用途車
3297,2009,福島,487.0,特種用途車
3298,2009,此花,1067.0,特種用途車
3299,2009,阿倍野,225.0,特種用途車
3300,2009,西,437.0,特種用途車
3301,2009,港,747.0,特種用途車
3302,2009,大正,718.0,特種用途車
3303,2009,天王寺,158.0,特種用途車
3304,2009,浪速,662.0,特種用途車
3305,2009,住之江,1808.0,特種用途車
3306,2009,北,462.0,特種用途車
3307,2009,此花,243.0,小型特殊自動車
3308,2009,東成,2534.0,小型貨物
3309,2009,港,293.0,小型特殊自動車
3310,2009,西,424.0,小型特殊自動車
3311,2009,阿倍野,68.0,小型特殊自動車
3312,2009,福島,1559.0,小型特殊自動車
3313,2009,都島,101.0,小型特殊自動車
3314,2009,北,274.0,小型特殊自動車
3315,2009,淀川,227.0,小型特殊自動車
3316,2009,天王寺,114.0,小型特殊自動車
3317,2009,西淀川,360.0,小型特殊自動車
3318,2009,東淀川,140.0,小型特殊自動車
3319,2009,東成,319.0,小型特殊自動車
3320,2009,西,6155.0,小型貨物
3321,2009,城東,99.0,電気小型特殊自動車
3322,2009,東成,348.0,特種用途車
3323,2009,旭,308.0,特種用途車
3324,2009,住之江,2.0,電気小型自動車
3325,2009,淀川,9.0,電気小型自動車
3326,2009,平野,0.0,電気小型自動車
3327,2009,旭,19.0,電気小型特殊自動車
3328,2009,東成,112.0,電気小型特殊自動車
3329,2009,東淀川,3229.0,小型貨物
3330,2009,住吉,1932.0,小型貨物
3331,2009,浪速,66.0,電気小型特殊自動車
3332,2009,住之江,3519.0,小型貨物
3333,2009,淀川,6174.0,小型貨物
3334,2009,生野,3100.0,小型貨物
3335,2009,旭,1631.0,小型貨物
3336,2009,城東,3298.0,小型貨物
3337,2009,淀川,86.0,電気小型特殊自動車
3338,2009,大正,197.0,小型特殊自動車
3339,2009,東住吉,3045.0,小型貨物
3340,2009,北,6754.0,小型貨物
3341,2009,都島,1996.0,小型貨物
3342,2009,鶴見,2602.0,小型貨物
3343,2009,福島,2869.0,小型貨物
3344,2009,此花,2146.0,小型貨物
3345,2009,阿倍野,1193.0,小型貨物
3346,2009,東住吉,750.0,特種用途車
3347,2009,西成,647.0,特種用途車
3348,2009,平野,1003.0,特種用途車
3349,2009,住吉,338.0,特種用途車
3350,2009,淀川,522.0,特種用途車
3351,2009,鶴見,554.0,特種用途車
3352,2009,城東,787.0,特種用途車
3353,2009,生野,551.0,特種用途車
3354,2009,平野,40519.0,乗用車総数
3355,2009,中央,12068.0,普通乗用車
3356,2009,城東,46159.0,自動車総数
3357,2009,阿倍野,1431.0,貨物自動車総数
3358,2009,西,7356.0,貨物自動車総数
3359,2009,港,5237.0,貨物自動車総数
3360,2009,大正,5447.0,貨物自動車総数
3361,2009,天王寺,1912.0,貨物自動車総数
3362,2009,住吉,2481.0,貨物自動車総数
3363,2009,此花,4404.0,貨物自動車総数
3364,2009,生野,3907.0,貨物自動車総数
3365,2009,此花,11569.0,乗用車総数
3366,2009,淀川,65.0,バス
3367,2009,都島,2570.0,貨物自動車総数
3368,2009,都島,15939.0,乗用車総数
3369,2009,東淀川,115.0,バス
3370,2009,東成,87.0,バス
3371,2009,住吉,26030.0,乗用車総数
3372,2009,此花,5122.0,軽自動車
3373,2009,阿倍野,4906.0,軽自動車
3374,2009,西,6219.0,軽自動車
3375,2009,旭,6086.0,軽自動車
3376,2009,港,6450.0,軽自動車
3377,2009,天王寺,3628.0,軽自動車
3378,2009,住吉,9882.0,軽自動車
3379,2009,東住吉,31.0,バス
3380,2009,福島,4381.0,軽自動車
3381,2009,北,7791.0,貨物自動車総数
3382,2009,淀川,7172.0,貨物自動車総数
3383,2009,中央,61.0,電気小型特殊自動車
3384,2009,西淀川,90.0,電気小型特殊自動車
3385,2009,福島,918.0,電気小型特殊自動車
3386,2009,住之江,219.0,バス
3387,2009,平野,153.0,電気小型特殊自動車
3388,2009,阿倍野,7.0,電気小型特殊自動車
3389,2009,西成,3851.0,貨物自動車総数
3390,2009,西淀川,7007.0,貨物自動車総数
3391,2009,中央,7795.0,貨物自動車総数
3392,2009,平野,7593.0,貨物自動車総数
3393,2009,浪速,3390.0,貨物自動車総数
3394,2009,住之江,11181.0,貨物自動車総数
3395,2009,福島,3844.0,貨物自動車総数
3396,2009,港,13499.0,乗用車総数
3397,2009,住之江,25847.0,乗用車総数
3398,2009,西淀川,20433.0,乗用車総数
3399,2009,西成,14186.0,乗用車総数
3400,2009,旭,2011.0,貨物自動車総数
3401,2009,城東,4283.0,貨物自動車総数
3402,2009,東成,3369.0,貨物自動車総数
3403,2009,東淀川,4336.0,貨物自動車総数
3404,2009,東住吉,4171.0,貨物自動車総数
3405,2009,鶴見,4408.0,貨物自動車総数
3406,2009,生野,70.0,バス
3407,2009,阿倍野,17.0,バス
3408,2009,此花,306.0,大型特種
3409,2009,西,256.0,大型特種
3410,2009,港,890.0,大型特種
3411,2009,住吉,443.0,大型特種
3412,2009,大正,356.0,大型特種
3413,2009,浪速,185.0,大型特種
3414,2009,中央,222.0,大型特種
3415,2009,平野,113.0,大型特種
3416,2009,西成,100.0,大型特種
3417,2009,旭,50.0,大型特種
3418,2009,生野,91.0,大型特種
3419,2009,阿倍野,18.0,大型特種
3420,2009,東成,59.0,大型特種
3421,2009,住吉,1.0,電気小型自動車
3422,2009,西成,2447.0,小型貨物
3423,2009,天王寺,2.0,電気小型自動車
3424,2009,西,19189.0,乗用車総数
3425,2009,大正,2.0,電気小型自動車
3426,2009,天王寺,11161.0,乗用車総数
3427,2009,西淀川,7732.0,軽自動車
3428,2009,浪速,2612.0,小型貨物
3429,2009,中央,27165.0,乗用車総数
3430,2009,住之江,10051.0,軽自動車
3431,2009,浪速,2.0,電気小型自動車
3432,2009,住之江,841.0,大型特種
3433,2009,鶴見,160.0,大型特種
3434,2009,城東,217.0,大型特種
3435,2009,東住吉,122.0,大型特種
3436,2009,大正,6812.0,軽自動車
3437,2009,都島,5436.0,軽自動車
3438,2009,浪速,4556.0,軽自動車
3439,2009,平野,5379.0,小型貨物
3440,2009,中央,7199.0,軽自動車
3441,2009,鶴見,8994.0,軽自動車
3442,2009,城東,10468.0,軽自動車
3443,2009,生野,10986.0,軽自動車
3444,2009,平野,19343.0,軽自動車
3445,2009,北,7288.0,軽自動車
3446,2009,西成,7222.0,軽自動車
3447,2009,東淀川,197.0,大型特種
3448,2009,天王寺,31.0,大型特種
3449,2009,西淀川,387.0,大型特種
3450,2009,淀川,41.0,大型特種
3451,2009,東成,5839.0,軽自動車
3452,2009,東淀川,12124.0,軽自動車
3453,2009,東住吉,10810.0,軽自動車
3454,2009,淀川,11203.0,軽自動車
3455,2009,北,161.0,大型特種
3456,2009,都島,69.0,大型特種
3457,2009,福島,82.0,大型特種
3458,2009,浪速,14.0,バス
3459,2009,都島,23.0,バス
3460,2009,福島,23.0,バス
3461,2009,都島,50.0,電気小型特殊自動車
3462,2009,都島,8123.0,小型乗用車
3463,2009,旭,75.0,小型特殊自動車
3464,2009,平野,70705.0,自動車総数
3465,2009,中央,44051.0,自動車総数
3466,2009,西淀川,37972.0,自動車総数
3467,2009,住吉,40351.0,自動車総数
3468,2009,城東,269.0,小型特殊自動車
3469,2009,鶴見,283.0,小型特殊自動車
3470,2009,中央,149.0,小型特殊自動車
3471,2009,浪速,235.0,小型特殊自動車
3472,2009,福島,5739.0,小型乗用車
3473,2009,東住吉,532.0,小型特殊自動車
3474,2009,住之江,300.0,小型特殊自動車
3475,2009,西成,169.0,小型特殊自動車
3476,2009,平野,497.0,小型特殊自動車
3477,2009,西成,0.0,電気小型自動車
3478,2009,住之江,3158.0,被けん引貨物
3479,2009,鶴見,46.0,被けん引貨物
3480,2009,城東,18.0,被けん引貨物
3481,2009,住吉,20.0,被けん引貨物
3482,2009,西淀川,235.0,被けん引貨物
3483,2009,平野,105.0,被けん引貨物
3484,2009,住吉,67.0,小型特殊自動車
3485,2009,此花,6280.0,小型乗用車
3486,2009,阿倍野,8061.0,小型乗用車
3487,2009,西,10225.0,小型乗用車
3488,2009,鶴見,37402.0,自動車総数
3489,2009,住之江,51180.0,自動車総数
3490,2009,都島,25292.0,自動車総数
3491,2009,北,40684.0,自動車総数
3492,2009,淀川,54700.0,自動車総数
3493,2009,福島,22110.0,自動車総数
3494,2009,東住吉,41592.0,自動車総数
3495,2009,西成,6392.0,普通乗用車
3496,2009,此花,23560.0,自動車総数
3497,2009,阿倍野,24390.0,自動車総数
3498,2009,東住吉,12950.0,小型乗用車
3499,2009,淀川,19467.0,小型乗用車
3500,2009,浪速,4740.0,小型乗用車
3501,2009,生野,489.0,小型特殊自動車
3502,2009,浪速,18660.0,自動車総数
3503,2009,天王寺,17438.0,自動車総数
3504,2009,大正,27350.0,自動車総数
3505,2009,港,28107.0,自動車総数
3506,2009,西,34591.0,自動車総数
3507,2009,北,12711.0,小型乗用車
3508,2009,天王寺,4776.0,小型乗用車
3509,2009,大正,7161.0,小型乗用車
3510,2009,港,7180.0,小型乗用車
3511,2009,住之江,178.0,電気小型特殊自動車
3512,2009,中央,7230.0,小型貨物
3513,2009,中央,14.0,被けん引貨物
3514,2009,東淀川,0.0,電気小型自動車
3515,2009,住吉,130.0,バス
3516,2009,阿倍野,17013.0,乗用車総数
3517,2009,西成,56.0,バス
3518,2009,北,222.0,バス
3519,2009,港,88.0,電気小型特殊自動車
3520,2009,港,0.0,電気小型自動車
3521,2009,大正,35.0,電気小型特殊自動車
3522,2009,鶴見,47.0,電気小型特殊自動車
3523,2009,天王寺,12.0,バス
3524,2009,大正,125.0,バス
3525,2009,旭,40.0,バス
3526,2009,港,311.0,バス
3527,2009,西,13.0,バス
3528,2009,東淀川,83.0,電気小型特殊自動車
3529,2009,西成,27.0,電気小型特殊自動車
3530,2009,此花,235.0,バス
3531,2009,大正,13144.0,乗用車総数
3532,2009,天王寺,40.0,電気小型特殊自動車
3533,2009,住吉,10.0,電気小型特殊自動車
3534,2009,此花,75.0,電気小型特殊自動車
3535,2009,生野,133.0,電気小型特殊自動車
3536,2009,北,86.0,電気小型特殊自動車
3537,2009,西淀川,77.0,バス
3538,2009,城東,55.0,バス
3539,2009,鶴見,30.0,バス
3540,2009,東淀川,3.0,被けん引貨物
3541,2009,生野,1.0,電気小型自動車
3542,2009,西,151.0,電気小型特殊自動車
3543,2009,大正,473.0,被けん引貨物
3544,2009,西,205.0,被けん引貨物
3545,2009,阿倍野,2.0,被けん引貨物
3546,2009,此花,353.0,被けん引貨物
3547,2009,福島,52.0,被けん引貨物
3548,2009,都島,0.0,被けん引貨物
3549,2009,北,63.0,被けん引貨物
3550,2009,浪速,14.0,被けん引貨物
3551,2009,淀川,19.0,被けん引貨物
3552,2009,東住吉,35.0,被けん引貨物
3553,2009,東住吉,4.0,電気小型自動車
3554,2009,中央,11.0,電気小型自動車
3555,2009,北,4.0,電気小型自動車
3556,2009,西淀川,1.0,電気小型自動車
3557,2009,天王寺,1.0,被けん引貨物
3558,2009,西,9.0,電気小型自動車
3559,2009,平野,166.0,バス
3560,2009,中央,35.0,バス
3561,2009,旭,6.0,被けん引貨物
3562,2009,生野,4.0,被けん引貨物
3563,2009,東成,24.0,被けん引貨物
3564,2009,西成,48.0,被けん引貨物
3565,2009,港,502.0,被けん引貨物
3566,2009,東淀川,48422.0,自動車総数
3567,2009,浪速,68.0,電気自動車総数
3568,2009,西成,1356.0,普通車貨物
3569,2009,浪速,764.0,普通車貨物
3570,2009,都島,773.0,小型二輪
3571,2009,福島,492.0,小型二輪
3572,2009,此花,614.0,小型二輪
3573,2009,城東,12991.0,普通乗用車
3574,2009,東住吉,1029.0,小型二輪
3575,2009,鶴見,1760.0,普通車貨物
3576,2009,西,160.0,電気自動車総数
3577,2009,福島,919.0,電気自動車総数
3578,2009,東淀川,1687.0,小型二輪
3579,2009,西成,595.0,小型二輪
3580,2009,港,88.0,電気自動車総数
3581,2009,東成,615.0,小型二輪
3582,2009,大正,37.0,電気自動車総数
3583,2009,都島,50.0,電気自動車総数
3584,2009,天王寺,42.0,電気自動車総数
3585,2009,平野,153.0,電気自動車総数
3586,2009,淀川,95.0,電気自動車総数
3587,2009,西,996.0,普通車貨物
3588,2009,東住吉,294.0,電気自動車総数
3589,2009,東淀川,83.0,電気自動車総数
3590,2009,東成,112.0,電気自動車総数
3591,2009,北,974.0,普通車貨物
3592,2009,阿倍野,236.0,普通車貨物
3593,2009,旭,6909.0,普通乗用車
3594,2009,生野,9663.0,普通乗用車
3595,2009,港,2200.0,普通車貨物
3596,2009,中央,943.0,小型二輪
3597,2009,大正,5983.0,普通乗用車
3598,2009,旭,374.0,普通車貨物
3599,2009,住吉,529.0,普通車貨物
3600,2009,大正,2449.0,普通車貨物
3601,2009,天王寺,6385.0,普通乗用車
3602,2009,此花,78.0,電気自動車総数
3603,2009,天王寺,188.0,普通車貨物
3604,2009,浪速,4468.0,普通乗用車
3605,2009,東住吉,11197.0,普通乗用車
3606,2009,福島,923.0,普通車貨物
3607,2009,浪速,410.0,小型二輪
3608,2009,城東,967.0,普通車貨物
3609,2009,北,90.0,電気自動車総数
3610,2009,淀川,979.0,普通車貨物
3611,2009,東住吉,1091.0,普通車貨物
3612,2009,鶴見,10149.0,普通乗用車
3613,2009,淀川,1560.0,小型二輪
3614,2009,淀川,14443.0,普通乗用車
3615,2009,城東,28459.0,乗用車総数
3616,2009,都島,574.0,普通車貨物
3617,2009,東淀川,1104.0,普通車貨物
3618,2009,東成,811.0,普通車貨物
3619,2009,生野,803.0,普通車貨物
3620,2009,鶴見,22012.0,乗用車総数
3621,2009,阿倍野,7.0,電気自動車総数
3622,2009,平野,17921.0,普通乗用車
3623,2009,住之江,180.0,電気自動車総数
3624,2009,北,847.0,小型二輪
3625,2009,西淀川,888.0,小型二輪
3626,2009,西成,27.0,電気自動車総数
3627,2009,住之江,4504.0,普通車貨物
3628,2009,港,6319.0,普通乗用車
3629,2009,住之江,11329.0,普通乗用車
3630,2009,東成,6246.0,普通乗用車
3631,2009,東淀川,12812.0,普通乗用車
3632,2009,阿倍野,712.0,小型二輪
3633,2009,西,697.0,小型二輪
3634,2009,港,680.0,小型二輪
3635,2009,西,8964.0,普通乗用車
3636,2009,大正,551.0,小型二輪
3637,2009,北,10928.0,普通乗用車
3638,2009,平野,2109.0,普通車貨物
3639,2009,此花,1905.0,普通車貨物
3640,2009,阿倍野,8952.0,普通乗用車
3641,2009,此花,5289.0,普通乗用車
3642,2009,城東,1621.0,小型二輪
3643,2009,生野,21467.0,乗用車総数
3644,2009,住吉,980.0,小型二輪
3645,2009,都島,7816.0,普通乗用車
3646,2009,淀川,33910.0,乗用車総数
3647,2009,東住吉,24147.0,乗用車総数
3648,2009,西淀川,9395.0,普通乗用車
3649,2009,北,23639.0,乗用車総数
3650,2009,住之江,933.0,小型二輪
3651,2009,鶴見,961.0,小型二輪
3652,2009,東淀川,29056.0,乗用車総数
3653,2009,福島,11242.0,乗用車総数
3654,2009,福島,5503.0,普通乗用車
3655,2009,東成,13496.0,乗用車総数
3656,2009,浪速,9208.0,乗用車総数
3657,2009,旭,15188.0,乗用車総数
3658,2009,天王寺,422.0,小型二輪
3659,2009,西淀川,2830.0,普通車貨物
3660,2009,鶴見,47.0,電気自動車総数
3661,2009,住吉,11.0,電気自動車総数
3662,2009,城東,99.0,電気自動車総数
3663,2009,中央,551.0,普通車貨物
3664,2009,西淀川,91.0,電気自動車総数
3665,2009,旭,19.0,電気自動車総数
3666,2009,住吉,11794.0,普通乗用車
3667,2009,中央,72.0,電気自動車総数
3668,2009,旭,798.0,小型二輪
3669,2009,生野,134.0,電気自動車総数
3670,2009,生野,914.0,小型二輪
3671,2009,平野,1471.0,小型二輪
3672,2010,東成,74.0,バス
3673,2010,此花,5291.0,普通乗用車
3674,2010,西成,6412.0,普通乗用車
3675,2010,西,963.0,普通車貨物
3676,2010,此花,78.0,電気自動車総数
3677,2010,港,673.0,小型二輪
3678,2010,阿倍野,708.0,小型二輪
3679,2010,西淀川,3833.0,小型貨物
3680,2010,都島,0.0,電気小型自動車
3681,2010,港,2488.0,小型貨物
3682,2010,西淀川,886.0,小型二輪
3683,2010,東住吉,122.0,大型特種
3684,2010,都島,101.0,小型特殊自動車
3685,2010,鶴見,47.0,電気自動車総数
3686,2010,住吉,1904.0,小型貨物
3687,2010,住之江,180.0,電気自動車総数
3688,2010,中央,6934.0,小型貨物
3689,2010,天王寺,42.0,電気自動車総数
3690,2010,平野,2059.0,普通車貨物
3691,2010,西成,2393.0,小型貨物
3692,2010,福島,887.0,普通車貨物
3693,2010,東淀川,111.0,バス
3694,2010,西成,27.0,電気自動車総数
3695,2010,東住吉,524.0,小型特殊自動車
3696,2010,北,6471.0,小型貨物
3697,2010,淀川,5975.0,小型貨物
3698,2010,西成,3749.0,貨物自動車総数
3699,2010,住吉,17.0,被けん引貨物
3700,2010,住吉,39877.0,自動車総数
3701,2010,西,5907.0,小型貨物
3702,2010,港,13371.0,乗用車総数
3703,2010,西成,14073.0,乗用車総数
3704,2010,住吉,25632.0,乗用車総数
3705,2010,都島,50.0,電気自動車総数
3706,2010,西,691.0,小型二輪
3707,2010,此花,2195.0,小型貨物
3708,2010,東住吉,2958.0,小型貨物
3709,2010,平野,21958.0,小型乗用車
3710,2010,住之江,14036.0,小型乗用車
3711,2010,中央,946.0,小型二輪
3712,2010,大正,2547.0,小型貨物
3713,2010,鶴見,956.0,小型二輪
3714,2010,東淀川,1669.0,小型二輪
3715,2010,天王寺,1665.0,小型貨物
3716,2010,北,160.0,大型特種
3717,2010,浪速,2592.0,小型貨物
3718,2010,此花,5119.0,軽自動車
3719,2010,福島,4375.0,軽自動車
3720,2010,都島,5414.0,軽自動車
3721,2010,浪速,13.0,バス
3722,2010,鶴見,29.0,バス
3723,2010,都島,1934.0,小型貨物
3724,2010,北,7244.0,軽自動車
3725,2010,淀川,9.0,電気小型自動車
3726,2010,港,6355.0,普通乗用車
3727,2010,東住吉,11184.0,普通乗用車
3728,2010,福島,2708.0,小型貨物
3729,2010,東淀川,3149.0,小型貨物
3730,2010,天王寺,421.0,小型二輪
3731,2010,東成,2428.0,小型貨物
3732,2010,平野,19279.0,軽自動車
3733,2010,東成,5829.0,軽自動車
3734,2010,生野,10917.0,軽自動車
3735,2010,旭,6073.0,軽自動車
3736,2010,天王寺,17391.0,自動車総数
3737,2010,生野,37904.0,自動車総数
3738,2010,鶴見,10280.0,普通乗用車
3739,2010,浪速,18541.0,自動車総数
3740,2010,旭,24159.0,自動車総数
3741,2010,旭,40.0,バス
3742,2010,城東,13015.0,普通乗用車
3743,2010,住之江,3524.0,小型貨物
3744,2010,淀川,1550.0,小型二輪
3745,2010,港,7016.0,小型乗用車
3746,2010,西淀川,10943.0,小型乗用車
3747,2010,浪速,4665.0,小型乗用車
3748,2010,東淀川,15781.0,小型乗用車
3749,2010,旭,7964.0,小型乗用車
3750,2010,此花,23496.0,自動車総数
3751,2010,福島,21971.0,自動車総数
3752,2010,阿倍野,7931.0,小型乗用車
3753,2010,北,40195.0,自動車総数
3754,2010,鶴見,11541.0,小型乗用車
3755,2010,城東,14900.0,小型乗用車
3756,2010,東成,7066.0,小型乗用車
3757,2010,生野,11341.0,小型乗用車
3758,2010,西成,7661.0,小型乗用車
3759,2010,中央,43554.0,自動車総数
3760,2010,城東,3192.0,小型貨物
3761,2010,西,34195.0,自動車総数
3762,2010,鶴見,2487.0,小型貨物
3763,2010,中央,14785.0,小型乗用車
3764,2010,鶴見,0.0,電気小型自動車
3765,2010,西,9915.0,小型乗用車
3766,2010,大正,7057.0,小型乗用車
3767,2010,福島,5671.0,小型乗用車
3768,2010,都島,7973.0,小型乗用車
3769,2010,生野,134.0,電気自動車総数
3770,2010,西淀川,89.0,電気自動車総数
3771,2010,北,89.0,電気自動車総数
3772,2010,浪速,67.0,電気自動車総数
3773,2010,北,12359.0,小型乗用車
3774,2010,淀川,19050.0,小型乗用車
3775,2010,阿倍野,24179.0,自動車総数
3776,2010,浪速,4527.0,軽自動車
3777,2010,東淀川,12109.0,軽自動車
3778,2010,住之江,10037.0,軽自動車
3779,2010,阿倍野,4897.0,軽自動車
3780,2010,鶴見,8984.0,軽自動車
3781,2010,西淀川,37784.0,自動車総数
3782,2010,城東,10448.0,軽自動車
3783,2010,東成,112.0,電気自動車総数
3784,2010,生野,3070.0,小型貨物
3785,2010,東淀川,83.0,電気自動車総数
3786,2010,平野,153.0,電気自動車総数
3787,2010,天王寺,4738.0,小型乗用車
3788,2010,住之江,11227.0,普通乗用車
3789,2010,大正,27148.0,自動車総数
3790,2010,東住吉,41092.0,自動車総数
3791,2010,東成,786.0,普通車貨物
3792,2010,住吉,11.0,電気自動車総数
3793,2010,住吉,9856.0,軽自動車
3794,2010,福島,5684.0,普通乗用車
3795,2010,淀川,990.0,普通車貨物
3796,2010,住之江,299.0,小型特殊自動車
3797,2010,西淀川,9426.0,普通乗用車
3798,2010,港,2175.0,普通車貨物
3799,2010,天王寺,3621.0,軽自動車
3800,2010,西成,1309.0,普通車貨物
3801,2010,中央,7171.0,軽自動車
3802,2010,都島,7901.0,普通乗用車
3803,2010,西淀川,1.0,電気小型自動車
3804,2010,生野,70.0,バス
3805,2010,西成,7184.0,軽自動車
3806,2010,天王寺,6464.0,普通乗用車
3807,2010,住吉,982.0,小型二輪
3808,2010,港,6414.0,軽自動車
3809,2010,淀川,11180.0,軽自動車
3810,2010,西淀川,356.0,小型特殊自動車
3811,2010,北,11167.0,普通乗用車
3812,2010,淀川,14601.0,普通乗用車
3813,2010,中央,149.0,小型特殊自動車
3814,2010,大正,5889.0,普通乗用車
3815,2010,中央,12409.0,普通乗用車
3816,2010,淀川,94.0,電気自動車総数
3817,2010,平野,39881.0,乗用車総数
3818,2010,住吉,508.0,普通車貨物
3819,2010,東住吉,1037.0,普通車貨物
3820,2010,此花,243.0,小型特殊自動車
3821,2010,北,943.0,普通車貨物
3822,2010,西淀川,7713.0,軽自動車
3823,2010,都島,579.0,普通車貨物
3824,2010,浪速,2.0,電気小型自動車
3825,2010,西,9197.0,普通乗用車
3826,2010,旭,6888.0,普通乗用車
3827,2010,生野,9672.0,普通乗用車
3828,2010,都島,775.0,小型二輪
3829,2010,住之江,926.0,小型二輪
3830,2010,東成,6258.0,普通乗用車
3831,2010,港,89.0,電気自動車総数
3832,2010,東住吉,12637.0,小型乗用車
3833,2010,旭,1562.0,小型貨物
3834,2010,淀川,54217.0,自動車総数
3835,2010,港,27889.0,自動車総数
3836,2010,西成,26534.0,自動車総数
3837,2010,城東,45353.0,自動車総数
3838,2010,福島,486.0,小型二輪
3839,2010,生野,799.0,普通車貨物
3840,2010,東淀川,1077.0,普通車貨物
3841,2010,此花,611.0,小型二輪
3842,2010,浪速,749.0,普通車貨物
3843,2010,西淀川,2826.0,普通車貨物
3844,2010,住吉,13874.0,小型乗用車
3845,2010,天王寺,177.0,普通車貨物
3846,2010,東淀川,12750.0,普通乗用車
3847,2010,浪速,4525.0,普通乗用車
3848,2010,大正,2436.0,普通車貨物
3849,2010,中央,512.0,普通車貨物
3850,2010,住吉,11758.0,普通乗用車
3851,2010,平野,17923.0,普通乗用車
3852,2010,此花,1937.0,普通車貨物
3853,2010,西成,596.0,小型二輪
3854,2010,東成,615.0,小型二輪
3855,2010,西成,169.0,小型特殊自動車
3856,2010,生野,21013.0,乗用車総数
3857,2010,東成,23794.0,自動車総数
3858,2010,阿倍野,1366.0,貨物自動車総数
3859,2010,住之江,11422.0,貨物自動車総数
3860,2010,城東,99.0,電気自動車総数
3861,2010,阿倍野,16883.0,乗用車総数
3862,2010,西,256.0,大型特種
3863,2010,大正,109.0,バス
3864,2010,城東,27915.0,乗用車総数
3865,2010,阿倍野,223.0,特種用途車
3866,2010,淀川,33651.0,乗用車総数
3867,2010,福島,454.0,特種用途車
3868,2010,平野,497.0,小型特殊自動車
3869,2010,住吉,129.0,バス
3870,2010,住之江,25263.0,乗用車総数
3871,2010,城東,0.0,電気小型自動車
3872,2010,東成,13324.0,乗用車総数
3873,2010,大正,361.0,大型特種
3874,2010,北,214.0,バス
3875,2010,都島,23.0,バス
3876,2010,東淀川,28531.0,乗用車総数
3877,2010,福島,21.0,バス
3878,2010,平野,154.0,バス
3879,2010,阿倍野,7.0,電気自動車総数
3880,2010,此花,247.0,バス
3881,2010,淀川,85.0,電気小型特殊自動車
3882,2010,大正,196.0,小型特殊自動車
3883,2010,旭,14852.0,乗用車総数
3884,2010,住吉,67.0,小型特殊自動車
3885,2010,東住吉,4037.0,貨物自動車総数
3886,2010,都島,68.0,大型特種
3887,2010,旭,50.0,大型特種
3888,2010,生野,92.0,大型特種
3889,2010,此花,75.0,電気小型特殊自動車
3890,2010,東成,58.0,大型特種
3891,2010,旭,1936.0,貨物自動車総数
3892,2010,東淀川,199.0,大型特種
3893,2010,中央,11.0,電気小型自動車
3894,2010,旭,19.0,電気自動車総数
3895,2010,浪速,183.0,大型特種
3896,2010,東成,319.0,小型特殊自動車
3897,2010,生野,488.0,小型特殊自動車
3898,2010,城東,4128.0,貨物自動車総数
3899,2010,淀川,41.0,大型特種
3900,2010,東住吉,4.0,電気小型自動車
3901,2010,旭,75.0,小型特殊自動車
3902,2010,鶴見,4213.0,貨物自動車総数
3903,2010,城東,268.0,小型特殊自動車
3904,2010,港,89.0,電気小型特殊自動車
3905,2010,天王寺,11202.0,乗用車総数
3906,2010,中央,27194.0,乗用車総数
3907,2010,平野,69732.0,自動車総数
3908,2010,西,19112.0,乗用車総数
3909,2010,東淀川,710.0,特種用途車
3910,2010,鶴見,548.0,特種用途車
3911,2010,西成,0.0,電気小型自動車
3912,2010,福島,916.0,電気自動車総数
3913,2010,西,6208.0,軽自動車
3914,2010,住之江,50786.0,自動車総数
3915,2010,阿倍野,18.0,大型特種
3916,2010,大正,6791.0,軽自動車
3917,2010,西成,609.0,特種用途車
3918,2010,住之江,821.0,大型特種
3919,2010,港,876.0,大型特種
3920,2010,福島,915.0,電気小型特殊自動車
3921,2010,東淀川,0.0,電気小型自動車
3922,2010,港,820.0,特種用途車
3923,2010,淀川,520.0,特種用途車
3924,2010,東住吉,10783.0,軽自動車
